anon_id,numero_turnos_caller,duracion_promedio_caller,pausa_promedio_caller,desviacion_estandar_latencia,interrupciones_agente,duracion_total_interrupciones,duracion_promedio_interrupcion,label,split,tasa_interrupciones,duracion_interrupciones_por_turno,ratio_habla_pausa
call_e3084824935d,10,3.5669999999999993,10.440000000000001,1.284542720192674,17,8.550000000000002,0.5029411764705883,synthetic,train,1.6999983000017,0.8549991450008553,0.341666339400058
call_e31bf946a8fa,78,0.9134615384615387,0.9374025974025971,3.975702726158055,55,19.07999999999996,0.34690909090909017,human,train,0.7051281147271647,0.24461535325444136,0.9744498217674666
call_e329faf2b6a1,10,4.341000000000001,10.776666666666666,1.1149170372722812,6,3.2400000000000073,0.5400000000000013,synthetic,val,0.5999994000006,0.32399967600032475,0.40281434938352995
call_e3f555297277,10,2.877,9.496666666666668,1.6536746959423432,2,0.75,0.375,synthetic,val,0.1999998000002,0.074999925000075,0.3029480839437515
call_e4d9c2e0947a,44,1.2259090909090917,1.469999999999999,4.196229204283737,27,10.32000000000003,0.38222222222222335,human,train,0.6136362241735853,0.2345454012396822,0.833946089420543
call_e58669998b76,31,1.4022580645161296,2.6509999999999994,1.2999157797652734,25,10.41,0.4164,human,val,0.8064513527576281,0.33580634328827635,0.5289523858892007
call_e618b7b1fa5b,40,1.3102500000000001,1.8792307692307695,3.040163299499628,33,17.31000000000002,0.5245454545454552,human,train,0.8249997937500515,0.4327498918125275,0.6972230602129419
call_e697765a4dfd,8,4.612499999999999,12.227142857142857,0.6870004678725795,1,0.12000000000000455,0.12000000000000455,synthetic,train,0.12499984375019532,0.014999981250024007,0.37723418148857685
call_e69e8ba551e4,38,1.993421052631579,2.072432432432432,3.4430629434316806,34,21.270000000000042,0.6255882352941189,human,train,0.8947366066482614,0.559736694806134,0.9618704102153971
call_e6c59d28e6d7,9,3.153333333333335,6.757499999999998,0.7625614729318562,3,1.5300000000000082,0.5100000000000028,synthetic,train,0.3333329629633745,0.1699998111113219,0.4666413121598542
call_e9bd33cdb226,102,0.9661764705882355,0.4336633663366335,2.8932381022205886,92,52.83000000000001,0.5742391304347827,human,val,0.9019606958862063,0.5179411256920466,2.2278898027559597
call_eb1c9a5a2c08,66,1.044090909090908,1.1700000000000008,2.9130865059368607,43,23.699999999999974,0.5511627906976738,human,train,0.6515150528007495,0.35909085468320345,0.8923777652250043
call_ec545493459e,69,2.003913043478261,0.12308823529411808,4.940201312043048,70,65.51999999999998,0.9359999999999997,synthetic,train,1.0144926065952744,0.9495650797731765,16.27897458229454
call_ec58505fc522,37,1.356486486486486,2.161666666666667,3.2223862967338572,22,10.169999999999966,0.4622727272727257,human,train,0.5945944338933962,0.2748647905770827,0.627515903466824
call_ed020e30c242,46,1.1752173913043469,0.4680000000000009,2.4474713511702553,51,35.75999999999999,0.7011764705882351,synthetic,train,1.1086954111531715,0.7773911353497529,2.511094616149964
call_ed041799aed9,39,1.9715384615384604,2.054210526315791,4.727901074623765,30,18.210000000000004,0.6070000000000001,human,train,0.7692305719921609,0.4669229571992418,0.959750151593695
call_ed99e3ea3f0e,11,3.343636363636365,9.093,0.35350967583517495,3,2.5200000000000067,0.8400000000000022,synthetic,train,0.2727270247936138,0.22909070082663624,0.3677150210586335
call_ee227bc9d7ac,51,2.0294117647058822,1.8204,2.6581203731899237,43,43.22999999999999,1.005348837209302,human,train,0.8431370895809628,0.8476468926182561,1.114810270601613
call_eed2c7389776,14,3.353571428571427,9.583846153846155,2.243188591033987,2,1.6799999999999837,0.8399999999999919,synthetic,val,0.1428570408163994,0.11999991428577435,0.3499187983143492
call_f003741555a1,32,1.3256250000000007,2.5229032258064508,3.624511713498843,21,8.280000000000022,0.39428571428571535,human,train,0.656249794921939,0.25874991914065093,0.5254342426209542
call_f0ad1cf1aa6a,84,1.3753571428571425,0.13518072289156657,3.3998847621153208,91,60.479999999999976,0.6646153846153844,synthetic,train,1.0833332043650947,0.7199999142857242,10.173458011318465
call_f1372119b403,149,1.1295302013422814,0.4589189189189192,2.768405819132162,183,98.03999999999999,0.5357377049180327,synthetic,train,1.2281878370343733,0.6579865330210379,2.461231259958669
call_f1b82a4a46f6,26,1.6488461538461527,3.6096000000000004,3.7178320295570098,15,6.359999999999999,0.424,human,val,0.5769228550296711,0.24461529053258055,0.4567934358133296
call_f202d4ff9f96,45,1.6680000000000017,1.5613636363636347,2.613000909711442,42,23.58000000000007,0.561428571428573,human,train,0.933333125925972,0.5239998835555829,1.0682901011987718
call_f23bfe7d0e9e,12,4.362499999999996,6.139090909090911,1.768703300058086,4,1.109999999999971,0.27749999999999275,synthetic,train,0.33333305555578707,0.09249992291672848,0.7106089417002274
call_f27db4ab1f5a,19,1.5426315789473681,2.2666666666666675,3.102651667271249,10,5.910000000000016,0.5910000000000016,synthetic,train,0.5263155124655198,0.31105246786712304,0.6805697529043405
call_f2ab1c408b36,82,1.23109756097561,0.1685185185185182,4.298895795816774,82,51.60000000000006,0.6292682926829275,synthetic,train,0.9999998780487953,0.6292682159429012,7.304980615730832
call_f331303c4fb8,28,2.2532142857142863,2.2088888888888882,2.578758397329008,28,21.420000000000012,0.7650000000000005,human,train,0.9999996428572704,0.7649997267858123,1.0200622115608422
call_f5251fb3b1d9,53,2.3513207547169808,0.11711538461538461,3.5116510020474694,71,67.89000000000001,0.9561971830985918,synthetic,train,1.3396223887504926,1.2809431545390277,20.0752446827665
call_f68d3459fdc7,17,2.5517647058823507,6.238125000000002,1.7037754356998214,10,7.320000000000004,0.7320000000000004,synthetic,train,0.5882349480970893,0.43058798200706966,0.409058910376635
call_f6ce5de7ac09,15,2.8400000000000003,5.939999999999999,1.63600034928393,7,3.600000000000021,0.5142857142857172,synthetic,val,0.46666635555576297,0.23999984000010807,0.47811367320930453
call_f9fbabf70f7e,85,1.0005882352941189,0.2024999999999987,5.846071759185833,61,34.41000000000009,0.5640983606557392,synthetic,val,0.7176469743944736,0.4048234817854738,4.940932473922894
call_fa26d1186721,20,2.5874999999999977,3.650526315789476,3.272113432598185,17,10.229999999999997,0.6017647058823528,human,val,0.8499995750002125,0.5114997442501277,0.7087999614764596
call_fa4d7f2897f4,30,3.2579999999999987,3.303103448275863,4.012469346476088,28,20.219999999999956,0.7221428571428555,human,train,0.933333022222326,0.6739997753334068,0.9863421438644765
call_fa9e18dd83dd,7,6.4628571428571435,9.15,0.8452387659286426,5,2.5799999999999965,0.5159999999999993,synthetic,val,0.7142846938790088,0.36857090204156806,0.7063224130746462
call_fb1405943fed,98,1.0916326530612226,0.7125773195876308,2.3409263299972145,99,54.509999999999806,0.5506060606060587,human,val,1.0102039785506145,0.5562244330383211,1.5319282606557505
call_fc8bda4b3374,15,2.5559999999999956,8.228571428571433,0.9818495665979441,7,4.049999999999962,0.5785714285714231,synthetic,val,0.46666635555576297,0.26999982000011746,0.31062462250479833
call_fce92bad5095,50,1.4352000000000018,2.24877551020408,3.372448809009228,32,13.410000000000094,0.41906250000000295,human,train,0.6399998720000255,0.2681999463600126,0.6382111559718097
call_fdc3a7dac09f,7,4.530000000000004,16.574999999999996,1.8817848670117128,2,1.6200000000000188,0.8100000000000094,synthetic,train,0.2857138775516035,0.23142824081680152,0.27330300253212547
call_fdc44f969ade,19,3.9173684210526303,4.235000000000002,1.3312340930603879,66,32.54999999999991,0.49318181818181683,synthetic,train,3.4736823822724303,1.7131569930752621,0.924996262358915
call_fe828697f60d,14,3.664285714285715,5.628461538461536,2.927385755693527,6,3.3599999999999746,0.5599999999999957,synthetic,train,0.42857112244919826,0.23999982857154922,0.6510267821816678
call_fe8e4fc3ef69,115,1.1313913043478259,0.4736842105263159,3.3088625748421303,136,77.54999999999998,0.570220588235294,synthetic,train,1.182608592816644,0.67434776744802,2.388442330951756
call_feaca5a8cd14,29,3.4241379310344837,3.668571428571427,1.381161697799349,68,31.86000000000007,0.4685294117647069,synthetic,train,2.3448267776459386,1.098620310820585,0.9333683871282826
call_ff4042587962,11,2.0754545454545466,3.512999999999999,1.9114882350480928,6,3.4500000000000064,0.5750000000000011,synthetic,train,0.5454540495872277,0.3136360785126565,0.5907909585952067
call_fff8cae57de7,28,2.6957142857142875,2.787777777777776,5.947951381864651,18,7.4700000000000495,0.41500000000000276,human,train,0.6428569132653881,0.26678561900513786,0.9669725605379893
